id,title,comb_feat
176,Saw,Horror Mystery Crime shotgun based on short film sadist pistol chained bludgeoning game of death Lions Gate Films Twisted Pictures Evolution Entertainment Saw Productions Inc. 7.2
39939,Super Troopers,Comedy Crime Mystery alcohol radio police chief highway cops broken lizard marijuana drug humor police corruption aftercreditsstinger duringcreditsstinger shenanigans Fox Searchlight Pictures Broken Lizard Industries 6.6
357834,The Algerian,Zelko Films 0.0
215924,The Amazing Catfish,Comedy Drama woman director Cine Canibal 5.7
480,Monsoon Wedding,Comedy Drama Romance child abuse adultery arranged marriage bollywood wedding woman director wedding arranger class system IFC Films Mirabai Films The Criterion Collection 6.8
14295,You Can Count on Me,Drama Romance independent film Cappa Productions Hart-Sharp Entertainment Crush Entertainment 6.8
11219,The Trouble with Harry,Comedy Mystery Thriller small town chase wife leave murder suspense female corpse Paramount Pictures Alfred J. Hitchcock Productions 6.9
20770,But I'm a Cheerleader,Comedy coming out cheerleader homosexuality independent film lesbian lesbian interest woman director Ignite Entertainment 6.5
176124,Home Run,Drama baseball Samuel Goldwyn Provident Films 6.3
500,Reservoir Dogs,Crime Thriller traitor jewelry psychopath thief heist betrayal mystery escape gang plan gone wrong warehouse ensemble cast all male cast told in flashback heist gone wrong foreshadowing rendezvous iconic set in one room uneasy alliance rag tag group Live Entertainment Lionsgate Dog Eat Dog Productions Inc. 8.0
60400,The Blue Bird,Drama Family Fantasy bird Twentieth Century Fox Film Corporation 6.4
429,"The Good, the Bad and the Ugly",Western bounty hunter refugee gold anti hero gallows hitman army outlaw shootout moral ambiguity spaghetti western United Artists Constantin Film Produktion Produzioni Europee Associati (PEA) Arturo González Producciones Cinematográficas S.A. 8.1
310569,The Second Mother,Drama brazilian brazil pool mother daughter relationship architecture class differences housekeeper woman director Gullane Entretenimento S.A. África Filmes 7.8
98369,Blue Like Jazz,Drama Comedy book store Ruckus Films 5.8
114065,Down & Out With The Dolls,Comedy Music 0.0
89750,"Pink Ribbons, Inc.",Documentary marketing breast cancer corporatism woman director National Film Board of Canada (NFB) 6.8
49951,Certifiably Jonathan,Comedy 0.0
86331,Desire,Drama Romance france female nudity sex sexuality love sexual fantasy romance unfaithfulness unsimulated sex prostitution female homosexuality couple desire lesbian sex explicit sex economic crisis sexual disorder erotic movie Acajou Films Rebel Rebel Birka Holding 4.1
355629,The Blade of Don Juan,Drama Comedy peru 0.0
16433,Grand Theft Parsons,Crime Comedy Drama Adventure 1970s rock star chase musician independent film 6.0
15544,Extreme Movie,Comedy FlipZide Pictures 3.9
43884,The Charge of the Light Brigade,Action Adventure Drama War ambush british army fort invasion attack heroism massacre india cavalry tragic death epic battle crimea fiancée brothers brothers love same woman the light brigade horses british lancers society ball Warner Bros. 6.8
107315,Below Zero,Thriller Horror screenwriter 4.4
137955,Crowsnest, 4.8
13064,Airborne,Action Adventure Comedy sport rollerblade 6.1
59917,Cotton Comes to Harlem,Action Adventure blaxploitation 6.7
157422,The Wicked Within,Horror After Dark Films High Five Films 4.2
310933,Bleeding Hearts,Horror 2.0
7553,Waiting...,Comedy decision waiter hostess trainee gross out employer employee relationship speaking german glass pipe screaming L.I.F.T. Production Eden Rock Media 6.2
12877,Dead Man's Shoes,Drama Thriller Crime rage and hate brother revenge punishment home movie footage EM Media Big Arty Productions Film4 Warp Films 7.2
39895,From a Whisper to a Scream,Comedy Horror civil war narration voodoo necrophilia anthology librarian freak show Conquest Productions 6.8
102840,Sex With Strangers,Documentary 5.0
55616,Dracula: Pages from a Virgin's Diary,Horror dracula independent film Canadian Broadcasting Corporation (CBC) Dracula Productions Inc. Vonnie Von Helmolt Film 6.9
29697,Faith Like Potatoes,Drama christian film food Global Creative Studios 6.0
50037,Beyond the Black Rainbow,Fantasy Science Fiction Horror commune suspense mad doctor captive drugged aftercreditsstinger Chromewood Productions 5.7
94329,The Raid,Action Thriller Crime crime boss tenement high rise monitor tower block jakarta indonesia swat swat team Celluloid Dreams Pt. Merantau Films XYZ Films 7.3
53502,The Dead Undead,Horror Science Fiction Action vampire zombie vanity project mad cow disease 3.1
202604,The Vatican Exorcisms,Horror Documentary Mystery exorcism 4.4
289,Casablanca,Drama Romance love triangle corruption spy resistance casablanca emigration visa patriotism nationalism concentration camp nazis war melodrama film noir Warner Bros. 7.9
27374,Lake Mungo,Horror Thriller supernatural drama Mungo Productions 6.1
26815,Rocket Singh: Salesman of the Year,Drama Comedy Romance ambition bollywood business india struggling career Yash Raj Films 7.0
811,Silent Running,Adventure Drama Science Fiction space marine sunlight plants space travel saturn biotope greenhouse dystopia space food robot space station Universal Pictures Trumbull/Gruskoff Productions 6.3
1366,Rocky,Drama underdog philadelphia transporter italo-american fight love of one's life publicity boxer independence boxing match training lovers surprise world champion amateur victory United Artists 7.5
244776,The Sleepwalker,Drama woman director young couple secluded family estate Tandem Pictures 4 1/2 Film 4.1
5769,Tom Jones,Adventure Comedy History Romance from rags to riches tutor squire Woodfall Film Productions 6.1
277685,Unfriended,Horror Thriller computer bullying revenge internet teenager violence internet chat humiliation death extramarital affair vengeful ghost computer screen ghost one night found footage skype facebook blender Bazelevs Production Blumhouse Productions 5.5
103,Taxi Driver,Crime Drama vietnam veteran taxi obsession drug dealer night shift vigilante alienation misanthrope shot to death illegal prostitution loner Columbia Pictures Corporation Italo/Judeo Productions Bill/Phillips 8.0
11298,The Howling,Drama Horror insane asylum werewolf newswoman AVCO Embassy Pictures International Film Investors Wescom Productions 6.4
646,Dr. No,Adventure Action Thriller london england england assassination spy casino exotic island card game space marine intelligence jamaica secret base secret mission baccarat secret organization secret intelligence service nuclear radiation villain secret agent atomic reactor United Artists Eon Productions 6.9
93856,Chernobyl Diaries,Horror Thriller radiation ukraine nuclear radiation tourist nuclear power plant stranded deserted town pripyat Alcon Entertainment FilmNation Entertainment Oren Peli / Brian Witten Pictures 4.9
9003,Hellraiser,Horror underworld seduction supernatural pinhead revenge undead demon puzzle box attic cenobites body horror New World Pictures Cinemarque Entertainment BV Film Futures Rivdel Films 6.9
347126,God's Not Dead 2,Drama christian Pure Flix Productions 5.7
10092,Cry_Wolf,Horror Thriller murder serial killer student rumor Universal Pictures 5.6
10643,Godzilla 2000,Adventure Horror Action Science Fiction japan monster flying saucer godzilla city kaiju Toho Film (Eiga) Co. Ltd. 5.9
46705,Blue Valentine,Drama Romance dancing nurse depression classroom bridge marriage truck love dysfunctional family children Hunting Lane Films Silverwood Films Incentive Filmed Entertainment Chrysler Corporation Shade Pictures Motel Movies Cottage Industries 6.9
546,Transamerica,Drama individual gay new york usa missionary father son relationship sexual identity transsexuality runaway sexual abuse waitress parents kids relationship drug addiction cocaine women's sexual identity hustler new identity motel therapist porn actor road trip independent film los angeles transgender stolen cars hitchhike IFC Films The Weinstein Company 6.9
76487,The Devil Inside,Thriller Horror rome exorcism death demonic possession found footage Room 101 Prototype 4.6
5722,Beyond the Valley of the Dolls,Comedy Drama Thriller pop pop star musical Twentieth Century Fox Film Corporation 6.6
39833,Love Me Tender,Drama Action Western Music Romance civil war Twentieth Century Fox Film Corporation 5.5
1781,An Inconvenient Truth,Documentary climate change greenhouse effect climate earth global warming politics truth crisis nature environment science audience Lawrence Bender Productions Paramount Classics Participant Media 6.7
18712,Sands of Iwo Jima,Action Drama History War sergeant iwo jima Republic Pictures (I) 6.2
7944,Shine a Light,Documentary Music new york film director legend song public rolling stones rock guest music video music concert theatre milieu performance Concert Promotion International Shangri-La Entertainment 7.2
171424,The Green Inferno,Action Adventure Horror Thriller chile gore jungle extreme violence cannibal south america Worldview Entertainment Dragonfly Entertainment Sobras International Pictures Top Hat Releasing BH Tilt 5.0
361475,Departure,Drama Romance Family gay British Film Institute (BFI) Amaro Films Connectic Studio Motion Group Pictures 7.5
113947,The Sessions,Drama Romance Comedy cat virgin narration wheelchair graduation sexual arousal judaism power outage intimate catholic church sexual awakening male virgin woman crying sponge bath catholic priest jealous husband iron lung sex surrogate polio crying woman polio victim jewish man true life character gurney sexual pleasure pity sex jewish convert handicap sex sexual exploration naked woman thrift store Rhino Films Such Much Films 6.6
18570,"Food, Inc.",Documentary food industry monsanto organic food sustainable griculture corn Magnolia Pictures 7.4
83860,October Baby,Drama adoption college 6.8
41469,Next Stop Wonderland,Comedy Drama Romance independent film 6.0
244772,The Skeleton Twins,Drama new york adultery confession brother sister relationship infidelity bisexuality rejection cowardice reunion death of father mother daughter relationship lesbian in the closet teacher student relationship mother son relationship lgbt gay lead character gay brother estrangement fraternal twins new ager twin synchronization Duplass Brothers Productions Venture Forth 6.7
50837,Martha Marcy May Marlene,Drama Thriller sexual abuse cult boundary violations mumblegore Cunningham & Maybach Films FilmHaven Entertainment BorderLine Films This Is That Productions 6.7
248774,Obvious Child,Comedy Romance independent film woman director Sundial Pictures Votiv Films Rooks Nest Entertainment A24 6.7
10183,Frozen River,Drama human trafficking woman director Cohen Media Group Harwood Hunt Productions 6.7
159014,20 Feet from Stardom,Documentary Music Tremolo Productions 7.4
32456,Two Girls and a Guy,Drama Romance love revenge loft analingus actor Fox Searchlight Pictures 5.4
49963,Walking and Talking,Comedy Drama Romance independent film woman director Channel Four Films Pandora Filmproduktion Zenith Entertainment Good Machine Mikado Film Electric TEAM Communications Group 6.6
13508,Who Killed the Electric Car?,Documentary energy supply automobile industry independent film Electric Entertainment Plinyminor Papercut Films 7.2
